id,proper,ra,dec,mag,spect,con
99741,,20.300388,-21.80996,5.86,G8III,Cap
8372,,1.803038,16.955551,5.86,B9.5V,Ari
49752,,10.186884,37.4019,5.86,K3III,LMi
82369,,16.89034,-20.415555,5.86,G5IV,Oph
40242,,8.239965,-45.834522,5.86,B2IV-V,Vel
61527,,12.650962,-30.422387,5.86,K2/K3III,Hya
1369,,0.285845,47.947405,5.86,B7III,Cas
88822,,18.184876,-41.359113,5.86,F0Vn,CrA
88838,,18.187714,-75.89151,5.86,K3III,Aps
69706,,14.310627,-18.715968,5.86,Ap Si(Cr),Vir
78858,,16.145478,-23.685416,5.86,B9V,Sco
79080,,16.188256,-41.119803,5.86,F0IV,Sco
116014,,23.583065,71.642043,5.86,K0Ib,Cep
3742,,0.802487,72.674482,5.86,K0IV,Cas
43247,,8.833953,-29.462997,5.86,G8III,Pyx
77305,,15.83264,-48.912408,5.86,A2IV,Nor
112637,,22.883963,16.841194,5.86,K1III SB,Peg
48753,,9.973019,72.879509,5.86,K3III:,UMa
70958,,14.558325,-52.679522,5.86,K0III,Lup
53622,,11.003248,-14.083368,5.86,K5III,Crt
70959,,14.559004,-54.998628,5.86,F6IV-V,Lup
61227,,12.585602,21.881384,5.86,K1III,Com
102441,,20.821559,-25.78124,5.86,B8II,Cap
25424,,5.451478,-40.94351,5.86,A7m,Col
21919,,4.722665,49.973789,5.86,B9III,Per
88957,,18.209482,-73.672417,5.86,F5V,Aps
76816,,15.733839,2.515173,5.86,G5V,Ser
38599,,7.925398,8.86284,5.86,F2IV,CMi
25822,,5.526666,-45.925317,5.86,K3III,Pic
45454,,9.291005,-74.734591,5.86,A0V,Car
96774,,19.729192,41.773108,5.86,M0III,Cyg
29543,,6.241273,17.906353,5.86,A6m,Ori
39080,,8.01552,25.392836,5.87,G8III:,Cnc
5913,,1.269972,71.743842,5.87,K1V,Cas
83991,,17.221673,-67.196591,5.87,K0III-IV,Ara
105072,,21.351199,-4.560125,5.87,G7III:,Aqr
100248,,20.395658,37.476449,5.87,B2Vne,Cyg
208,,0.043357,66.098966,5.87,G8III,Cas
102560,,20.844938,-12.544906,5.87,K1III,Aqr
69742,,14.316922,-25.815426,5.87,F7Vw,Hya
70434,,14.451973,-65.821646,5.87,K3III,Cir
37807,,7.769596,-37.93367,5.87,B5V,Pup
30593,,6.444329,-1.507336,5.87,A3Vn,Mon
39073,,8.013875,-54.151275,5.87,B5Vn,Car
46519,,9.512006,33.655711,5.87,G8III:,LMi
85956,,17.619125,72.455794,5.87,G9III,Dra
90357,,18.493253,23.866202,5.87,B6IV,Her
55597,,11.425862,-37.747575,5.87,M3III,Cen
35528,,7.351204,-25.891643,5.87,M3III,CMa
67622,,13.895306,-53.373323,5.87,B5III,Cen
77673,,15.910981,-25.243741,5.87,B8III/IV,Sco
86580,,17.745002,-42.729302,5.87,A2/A3IV/V,Sco
26422,,5.633644,7.54142,5.87,B8III,Ori
62165,,12.779508,-33.315483,5.87,K3III,Cen
9552,,2.049602,-15.305932,5.87,K0II/III,Cet
109384,,22.227415,28.608017,5.87,K2III,Peg
32667,,6.83051,16.202888,5.87,B7III,Gem
35244,,7.300616,40.883392,5.87,A5Vn,Aur
36341,,7.499925,-52.651157,5.87,K0III,Car
52687,,10.803921,-31.68785,5.87,A1V,Hya
98105,,19.996485,-9.958238,5.87,F8V,Aql
27464,,5.831528,-22.971872,5.87,A1V,Lep
6212,,1.330082,-0.509029,5.87,A7V...,Cet
99569,,20.266837,45.579525,5.87,F5V:,Cyg
31585,,6.627332,56.857531,5.87,A2V,Lyn
27941,,5.925048,-4.616546,5.87,K2III:,Ori
20752,,4.457991,11.2123,5.87,B8IV,Tau
62445,,12.836321,37.516937,5.87,A3V,CVn
31082,,6.538668,4.855999,5.88,K0V,Mon
90648,,18.548704,-73.965596,5.88,K0III,Pav
90633,,18.546154,23.616801,5.88,K5III,Her
65345,,13.437943,46.028055,5.88,K0III:,CVn
14052,,3.027115,-28.091554,5.88,G8/K0V,For
103836,,21.10649,71.431797,5.88,F3IV,Cep
32141,,6.727402,3.932528,5.88,B0III,Mon
62207,,12.788594,62.781155,5.88,A9V,UMa
30899,,6.500827,46.685554,5.88,K4III,Aur
31863,,6.675624,71.748786,5.88,K0III,Cam
61365,,12.613154,-5.831898,5.88,A3V,Vir
65118,,13.388582,-4.924427,5.88,K3III,Vir
4336,,0.928444,-7.347149,5.88,K5III,Cet
60989,,12.536089,-73.001056,5.88,K1III,Mus
66982,,13.770435,41.088746,5.88,A5V,CVn
33328,,6.94891,46.705352,5.88,K0III:,Aur
30472,,6.421263,-0.945883,5.88,F8V,Mon
94335,,19.256905,30.526381,5.88,M0III,Lyr
54923,,11.278299,49.47625,5.88,K0III:,UMa
53567,,10.991925,-16.353701,5.88,M1III,Crt
24146,,5.195931,1.037028,5.88,F5,Ori
98297,,20.029086,24.800423,5.88,B4V,Vul
2469,,0.523787,33.581642,5.88,K1III...,And
43898,,8.965434,-48.57291,5.88,G8/K0II,Vel
111045,,22.567476,-1.57427,5.88,G6III,Aqr
114004,,23.162397,-28.088572,5.88,K2III,Scl
110911,,22.54066,39.779733,5.88,A6V,Lac
50541,,10.350943,68.747651,5.88,A7Vn,UMa
97472,,19.870001,-19.044991,5.88,K0III,Sgr
21270,,4.57722,28.96115,5.88,B9p...,Tau
1490,,0.310625,31.517227,5.88,A0IV,And
46487,,9.50651,-58.361839,5.88,M2III,Car
109626,,22.274039,57.220238,5.88,G8III,Cep
11643,,2.508986,25.235036,5.88,F6IV,Ari
82921,,16.999363,-25.092198,5.88,M1/M2III,Oph
19970,,4.294519,-63.255405,5.88,B+...,Ret
19081,,4.100882,68.679972,5.88,K2III,Cam
11321,,2.433431,-15.341247,5.88,Ap SrCrEu,Cet
87189,,17.870461,-34.799196,5.88,B6Ib,Sco
3087,,0.656063,21.250472,5.88,K0V,Psc
106889,,21.717888,-14.399709,5.88,A9/F0V,Cap
111580,,22.672866,-30.658871,5.88,K2/K3III,PsA
41816,,8.54861,38.016368,5.88,K2III,Lyn
73083,,14.98155,-11.144014,5.88,K3III-IV,Lib
40190,,8.230607,56.452246,5.88,G9III,Lyn
28782,,6.090842,-10.242596,5.88,F4V:,Mon
74068,,15.185777,-84.787812,5.88,B9.5V,Oct
40958,,8.380538,-26.34822,5.88,F2Iab,Pup
29605,,6.252334,-20.272186,5.88,K2III,CMa
7587,,1.631959,-82.974995,5.88,G2V,Oct
93718,,19.140507,52.425731,5.88,K1IV,Cyg
74672,,15.307257,-0.461234,5.88,K5III,Ser
26800,,5.703877,-22.373715,5.88,A2/A3V,Lep
29779,,6.285991,-37.253498,5.88,A2V,Col
71127,,14.592079,-41.517436,5.88,B6V,Cen
73265,,15.020303,-38.058398,5.88,K2/K3III,Cen
18688,,4.013545,18.194,5.89,F4V...,Tau
84242,,17.275477,1.210545,5.89,B5Vnn,Oph
69271,,14.227997,-0.845463,5.89,F7Vw,Vir
112475,,22.850818,85.373739,5.89,K5,Cep
72206,,14.810569,-36.634697,5.89,M5III,Cen
65036,,13.369358,5.154764,5.89,A2m,Vir
14466,,3.121947,64.057594,5.89,B9V,Cas
81460,,16.689756,-68.296123,5.89,B7IV,TrA
28067,,5.947069,11.521058,5.89,K2III,Ori
28199,,5.973456,1.837108,5.89,A5me del Del,Ori
1626,,0.340111,30.935614,5.89,B7V,And
79970,,16.374741,-43.912051,5.89,G2Ib,Nor
88195,,18.064568,-24.36073,5.89,O6,Sgr
79117,,16.196556,42.374569,5.89,K4II+...,Her
67392,,13.85256,34.664399,5.89,M2III,CVn
85984,,17.624253,-50.059702,5.89,K0III-IV,Ara
24105,,5.18866,-2.490782,5.89,F5V,Ori
116487,,23.685809,-11.680655,5.89,K0III,Aqr
3163,,0.673659,-59.454604,5.89,G1V,Tuc
104929,,21.322828,38.237473,5.89,F2Ib,Cyg
116552,,23.699081,7.250546,5.89,A3Vn,Psc
2897,,0.613142,15.231725,5.89,B2.5IV,Psc
75336,,15.437389,-68.309167,5.89,K0III,TrA
103128,,20.96129,-16.031539,5.89,A2/A3III,Cap
77206,,15.80956,28.156749,5.89,C00 (F8pe),CrB
19236,,4.133171,17.339897,5.89,K5III,Tau
56119,,11.538888,-66.961823,5.89,K1IIICN...,Mus
92811,,18.967194,38.266188,5.89,B7IV,Lyr
41558,,8.496182,67.297441,5.89,G8III,UMa
37645,,7.74283,-37.942917,5.89,B8V,Pup
95932,,19.569024,-40.034638,5.89,A5IV-III,Sgr
62833,,12.916269,-44.151968,5.89,G2IV,Cen
41889,,8.562077,4.757,5.89,G5III,Hya
95716,,19.522672,26.617171,5.89,K0III-IV,Vul
50715,,10.385091,33.908145,5.89,A6V,LMi
62734,,12.896923,-60.376244,5.89,B5Ia,Cru
40965,,8.381991,-52.12373,5.89,A0V,Vel
54378,,11.160699,43.207736,5.89,M2III,UMa
43002,,8.782227,12.109952,5.89,A1V,Cnc
51893,,10.63407,-57.256309,5.89,B3IV,Car
44179,,9.023369,32.252296,5.89,A2V,Cnc
44155,,9.019027,-68.683916,5.89,M1III,Vol
9334,,2.002544,3.097015,5.89,G2IV,Psc
13914,,2.99441,41.032941,5.89,K2,Per
8982,,1.9318,37.277786,5.89,K5III,And
36925,,7.609641,5.862171,5.89,G0V,CMi
9288,,1.993244,21.05857,5.89,K0III-IV,Ari
101515,,20.638501,-81.289063,5.89,K5III,Oct
40760,,8.340564,57.743278,5.89,F4V,Lyn
13088,,2.81275,25.188064,5.89,A0V,Ari
96921,,19.761096,7.613158,5.89,A3IV,Aql
96314,,19.644769,54.973793,5.89,F6Vasv,Cyg
58683,,12.071277,21.459153,5.89,F0IV-V,Com
114383,,23.243622,74.231268,5.89,A0V,Cep
38158,,7.839957,-50.509468,5.89,K2III,Pup
57930,,11.916672,-63.27918,5.89,A3Ib,Cen
91830,,18.77461,-0.961692,5.89,A2m,Aql
11007,,2.368051,-17.662169,5.89,K2III,Cet
100757,,20.490863,56.06819,5.89,B9Vn,Cyg
11521,,2.480139,29.93176,5.89,G0V,Tri
93279,,19.058242,-68.755544,5.89,F8V,Pav
92025,,18.814829,19.32872,5.89,A1V,Her
58545,,12.043815,-69.192288,5.89,B9V,Mus
11354,,2.443115,-20.042617,5.89,K2III,Cet
7345,,1.580296,18.460512,5.9,M2III,Psc
3825,,0.82054,-24.136672,5.9,K0III,Cet
27904,,5.916387,31.701496,5.9,A5IV,Aur
72070,,14.784747,-38.290639,5.9,K3III,Cen
24237,,5.213369,-6.05719,5.9,G7III,Ori
28751,,6.084276,42.981635,5.9,F3V,Aur
98215,,20.016383,8.557735,5.9,K5III,Aql
67875,,13.941077,1.050581,5.9,A8V,Vir
72860,,14.937008,14.446266,5.9,A0V,Boo
42495,,8.684812,-48.92268,5.9,B1.5V,Vel
28271,,5.989384,49.92454,5.9,G5III,Aur
3449,,0.736683,-38.421686,5.9,K1III,Scl
100741,,20.488997,36.454729,5.9,A1Ib,Cyg
55085,,11.315266,1.650395,5.9,K0III:,Leo
7307,,1.571279,37.237146,5.9,B9IV,And
75467,,15.464287,60.670217,5.9,K5III,Dra
71345,,14.637219,18.298379,5.9,K2III:,Boo
90206,,18.463745,-29.816865,5.9,F8V,Sgr
37887,,7.786821,-22.51951,5.9,B1/B2V,Pup
59846,,12.311199,-0.787184,5.9,A5Vn,Vir
3186,,0.678437,-4.351841,5.9,K0III,Cet
74158,,15.201184,18.976031,5.9,M4III,Ser
57433,,11.810753,14.28421,5.9,F0V,Leo
53375,,10.952183,-50.765018,5.9,A7Vni,Vel
11075,,2.381852,-51.092129,5.9,A5V,Eri
39140,,8.027091,-37.28372,5.9,A3IV,Pup
36536,,7.534934,-8.881326,5.9,F5V,Mon
119548,,23.165305,-22.457364,5.9,A3 (IV),Aqr
330,,0.070462,62.287664,5.9,A1III,Cas
96814,,19.738446,69.337065,5.9,A2III,Dra
34888,,7.237644,-9.947533,5.9,K3III,Mon
19028,,4.088958,22.008905,5.9,G5V,Tau
64310,,13.223156,-50.699829,5.9,B9V,Cen
47409,,9.693087,31.277817,5.9,K6III,Leo
35379,,7.322881,2.740694,5.9,G9III,CMi
20821,,4.473167,14.740974,5.9,F0IV,Tau
43769,,8.941814,40.201474,5.9,F3III,Lyn
46328,,9.47516,-66.701877,5.9,A0V,Car
33285,,6.940509,9.956578,5.9,B8Vn,Mon
114045,,23.16937,-40.591547,5.9,M4III,Gru
85150,,17.453462,-50.63037,5.9,B9II,Ara
48382,,9.895257,5.958573,5.9,M2III,Sex
36042,,7.44513,-34.140692,5.9,B4V,Pup
51408,,10.530937,32.379554,5.9,A0IV,LMi
78637,,16.101772,-23.606315,5.9,B8V,Sco
8388,,1.807227,3.685447,5.91,G9III,Psc
82420,,16.900106,-57.909507,5.91,M0III,Ara
53268,,10.928444,0.736922,5.91,F2III,Leo
114068,,23.174235,43.544232,5.91,F5IV,And
73280,,15.024195,60.204453,5.91,A4V,Dra
20367,,4.372981,20.821416,5.91,M0III,Tau
20330,,4.364392,56.506317,5.91,A3V,Cam
84451,,17.315842,-34.989792,5.91,K4V,Sco
73123,,14.989754,4.567761,5.91,M1III,Vir
11838,,2.551952,-34.649967,5.91,K0/K1III,For
49671,,10.168761,-8.40817,5.91,A1V,Sex
17763,,3.810821,0.227857,5.91,K3III,Eri
95161,,19.41779,-29.309359,5.91,K3III,Sgr
12149,,2.615879,38.733581,5.91,F5V,And
78507,,16.076899,-37.862951,5.91,F3V,Lup
23353,,5.030654,0.722112,5.91,K0,Ori
39882,,8.167719,58.248242,5.91,K4III:,Lyn
53103,,10.891986,69.853881,5.91,G9IV,UMa
72546,,14.876462,-63.809827,5.91,F8II + A/F,Cir
83221,,17.060917,13.605346,5.91,A1V,Her
83234,,17.064146,-38.152572,5.91,F3V,Sco
99696,,20.291918,66.853687,5.91,G3V,Dra
64023,,13.163291,16.848611,5.91,K5III,Com
42333,,8.654898,52.711623,5.91,K1III:,UMa
97464,,19.868658,47.931795,5.91,B2III,Cyg
42053,,8.597493,6.62022,5.91,F8V,Cnc
94261,,19.244319,-45.193527,5.91,G8III,CrA
87220,,17.876512,1.305014,5.91,K5III,Oph
21399,,4.606727,64.261602,5.91,A1V,Cam
10416,,2.242208,-41.166765,5.91,G9III,Phe
53294,,10.933742,6.185371,5.91,M5IIIvar,Leo
17553,,3.769267,6.80352,5.91,G9III,Tau
51461,,10.54267,-44.618508,5.91,G6/G8III,Vel
99213,,20.200195,26.478806,5.91,B7Ve...,Vul
46350,,9.479763,-62.273134,5.91,K1III,Car
49962,,10.229427,-40.346056,5.91,K1III,Ant
94743,,19.337783,57.645129,5.91,M1III,Dra
46601,,9.525601,-31.871831,5.91,A9IV,Ant
82099,,16.826294,13.261141,5.91,A1V,Her
79355,,16.239546,-33.011088,5.91,K0III,Sco
16477,,3.544449,35.461729,5.91,B1V,Per
97287,,19.837238,-47.557392,5.91,M1III,Tel
84789,,17.381874,-37.220786,5.91,K1III,Sco
17576,,3.774286,-29.338157,5.91,A2V,For
64042,,13.167563,38.498981,5.91,A9III-IV,CVn
33334,,6.950145,33.681039,5.91,G5III,Gem
102027,,20.739457,56.488405,5.91,M3III,Cep
67568,,13.886192,28.648131,5.91,A7V,CVn
92886,,18.979701,13.906648,5.91,F0spe...,Aql
66245,,13.623189,-46.427879,5.91,B8V,Cen
15475,,3.332166,27.071134,5.91,G8IV,Ari
72212,,14.812377,-66.593563,5.91,B2.5V,Cir
101542,,20.643053,23.680494,5.91,K0II-III+..,Vul
61910,,12.727236,-1.576996,5.91,G8IIIp,Vir
70889,,14.542374,22.260059,5.91,F2IV,Boo
102156,,20.769441,-21.514032,5.91,A1V,Cap
29606,,6.252353,13.851098,5.91,B1V,Ori
60123,,12.365953,-56.374385,5.91,K4III + (F),Cru
115957,,23.569171,-1.247567,5.91,A2m,Psc
35412,,7.329901,7.142947,5.91,F8V,CMi
92639,,18.93352,-23.173751,5.91,B6III,Sgr
62664,,12.884502,-54.952473,5.91,K3III,Cen
59335,,12.206106,-62.950773,5.91,B9Ia,Cru
14075,,3.031706,26.462354,5.91,A3m,Ari
112814,,22.917399,37.076827,5.91,F5II,Lac
91846,,18.778634,52.98796,5.91,B2.5V,Dra
64375,,13.236699,-58.683937,5.91,K0/K1III,Cen
64261,,13.21355,-66.226747,5.91,A0V(n),Mus
112419,,22.839381,41.953394,5.91,B3IV:var,Lac
34705,,7.203393,-25.942588,5.91,B2IV/V,CMa
103770,,21.09145,78.126392,5.91,B8Vn,Cep
66691,,13.71093,78.064437,5.91,G7III:,UMi
23391,,5.039668,-31.771333,5.92,K2III,Cae
67079,,13.791005,-50.249291,5.92,A3m...,Cen
43466,,8.877391,-48.359097,5.92,B3Vn,Vel
98072,,19.989006,45.772541,5.92,A5III,Cyg
68115,,13.988187,-50.369647,5.92,G8/K0III,Cen
104630,,21.261779,77.012296,5.92,K5III,Cep
107852,,21.919823,-61.886608,5.92,F1III,Ind
30964,,6.512858,-27.769575,5.92,B3IV/V,CMa
25407,,5.44689,34.39181,5.92,A1p,Aur
30913,,6.503132,-10.081511,5.92,K0,Mon
52709,,10.811266,-1.958896,5.92,M2III,Sex
7002,,1.506362,-26.207851,5.92,K2III,Scl
80744,,16.540463,60.823323,5.92,A2V,Dra
32280,,6.756378,-31.793661,5.92,F7V,CMa
114559,,23.277719,-44.489166,5.92,K1III,Gru
64185,,13.197612,-69.942017,5.92,F3IV/V,Mus
110186,,22.392264,-7.194421,5.92,G6V,Aqr
103028,,20.940526,49.195847,5.92,G8II-III,Cyg
14808,,3.195229,81.47071,5.92,A7III-IV,Cep
46764,,9.557237,-22.863883,5.92,B9.5V,Hya
6550,,1.405695,-6.914656,5.92,F4V,Cet
66038,,13.577903,-13.214324,5.92,A0V,Vir
6617,,1.418136,-64.369478,5.92,M0III,Hyi
14877,,3.207146,-44.41966,5.92,F3V+...,Eri
81479,,16.693527,26.91688,5.92,F2III,Her
66666,,13.706379,82.752408,5.92,G9III,Cam
42146,,8.61827,9.65558,5.92,A3V,Cnc
45138,,9.226239,-47.338407,5.92,B9V,Vel
32377,,6.775671,8.587153,5.92,B2.5V,Mon
66998,,13.771964,38.503626,5.92,G9III,CVn
4951,,1.06028,61.074823,5.92,F0II,Cas
62366,,12.81855,83.417832,5.92,A0V,Cam
37258,,7.670425,-19.660861,5.92,K0III,Pup
40766,Piautos,8.34226,24.022314,5.92,B9.5V,Cnc
111713,,22.699293,14.516393,5.92,K0III:,Peg
8571,,1.84777,11.043378,5.92,F2Vw,Ari
73188,,15.003147,-77.16055,5.92,G8II,Aps
41882,,8.560676,-38.848815,5.92,B5III,Vel
26044,,5.567791,-1.470253,5.92,K5III,Ori
3752,,0.804836,7.299928,5.92,G8III,Psc
27896,,5.915746,19.749614,5.92,B2V,Ori
40964,,8.381693,-7.54312,5.92,M1III,Hya
13192,,2.837438,-35.843636,5.92,K0III,For
78880,,16.149689,3.454475,5.93,K5III,Ser
27668,,5.872276,-57.156191,5.93,F7IV,Pic
103504,,21.040873,-38.53097,5.93,K2III,Mic
111887,,22.734782,39.465348,5.93,K5III+...,Lac
103624,,21.063225,53.2859,5.93,K0III,Cyg
90562,,18.532498,-1.002977,5.93,A4III,Ser
81275,,16.651452,-37.21737,5.93,B9.5V+...,Sco
14002,,3.012261,10.870388,5.93,K6,Ari
78897,,16.153115,6.378695,5.93,K1+...,Ser
50740,,10.390688,-4.074035,5.93,B9p Si(CrSr),Sex
15319,,3.300717,-28.797075,5.93,F3V+...,For
16317,,3.512617,6.188703,5.93,G8III,Tau
50847,,10.416516,-58.576303,5.93,F2III,Car
85262,,17.477476,-55.169686,5.93,G8II/III,Ara
79711,,16.319783,49.038159,5.93,K6III,Her
18155,,3.892587,-46.893674,5.93,K3III,Hor
109231,,22.197592,16.040551,5.93,K1III,Peg
13439,,2.892885,-38.437004,5.93,F5V,For
93468,,19.094772,-15.660419,5.93,B8IIIsp...,Sgr
96670,,19.71239,32.426741,5.93,A5III,Cyg
83639,,17.146539,-30.40373,5.93,Fm,Sco
117174,,23.837425,-9.974136,5.93,K0IV,Aqr
635,,0.129693,-22.50856,5.93,A1V,Cet
15990,,3.43959,-27.317479,5.93,K0III,For
28719,,6.077811,-45.078932,5.93,F4V,Pup
84473,,17.320142,-59.694612,5.93,K2IIICN...,Ara
71533,,14.678442,13.534325,5.93,F0V,Boo
92110,,18.82942,32.81282,5.93,B3IV,Lyr
63485,,13.051487,-71.475729,5.93,B1.5IIIne,Mus
33928,,7.058457,29.337081,5.93,G4V,Gem
49024,,10.033361,-60.42089,5.93,A9IV,Car
18676,,4.011292,-30.490697,5.93,A1V,Eri
5582,,1.195419,-2.251079,5.93,K4III,Cet
93329,,19.065985,-51.018604,5.93,K0/K1III,Tel
35208,,7.2927,52.131071,5.93,K1III:,Lyn
57984,,11.927814,-28.477103,5.93,K4III,Hya
91064,,18.631785,-21.397725,5.93,A5IV,Sgr
105471,,21.429729,36.667386,5.93,B0Ib,Cyg
62963,,12.942142,-72.185212,5.93,G8III,Mus
45330,,9.264639,72.946326,5.93,F0III,UMa
111688,,22.69334,41.549123,5.93,G9III,Lac
23964,,5.162524,28.030461,5.93,A5m,Tau
53239,,10.921456,-60.517003,5.93,K0III,Car
2605,,0.552879,54.894985,5.93,K0III,Cas
31369,,6.588221,9.988335,5.93,K4III,Mon
68450,,14.057371,-56.213434,5.93,K2III,Cen
36940,,7.613067,55.75506,5.93,K2III,Lyn
37034,,7.631628,48.773842,5.93,A5m,Lyn
86805,,17.79355,-14.725824,5.93,B9V,Ser
76850,,15.739633,-41.819089,5.93,A0V + B,Lup
94016,,19.196114,31.283456,5.93,B9p Si,Lyr
87542,,17.938621,-15.812521,5.93,A0V,Ser
69772,,14.323302,-37.002907,5.93,A1V,Cen
76190,,15.608121,16.119085,5.93,F3V,Ser
13445,,2.893144,-22.376308,5.93,G8/K0III,Eri
25726,,5.507268,15.360449,5.93,A3Vn,Ori
55707,,11.452644,-12.356749,5.93,F4III-IV,Crt
37321,,7.682922,23.018527,5.93,K5,Gem
14967,,3.223297,48.176953,5.93,G9III,Per
26697,,5.684888,0.337753,5.93,F0IV,Ori
117393,,23.882101,-3.155482,5.93,G9III,Psc
29123,,6.15901,22.190262,5.93,K4III,Gem
27183,,5.775106,56.115575,5.93,A4Vn,Cam
78304,,16.034877,52.915917,5.93,K5III,Dra
37841,,7.777793,65.455676,5.93,K2III:,Cam
82648,,16.941328,-52.283746,5.94,A0III,Ara
77036,,15.776337,55.474791,5.94,K3III,Dra
56149,,11.546538,-7.827523,5.94,K4III,Crt
25228,,5.4107,31.143148,5.94,B9III,Aur
103766,,21.090756,5.958199,5.94,F8V,Equ
56558,,11.630127,-67.620379,5.94,K0III,Mus
36055,,7.448981,20.257557,5.94,F2Vn,Gem
34268,,7.122889,34.009288,5.94,K4III,Gem
13333,,2.866319,68.888497,5.94,F5:Ib-II,Cas
7628,,1.640968,-36.528251,5.94,K0III,Scl
87119,,17.85904,-40.772461,5.94,M2III,Sco
38059,,7.820736,-35.243286,5.94,B9V,Pup
59973,,12.336326,-22.1757,5.94,K0III+...,Crv
8576,,1.848459,-50.206138,5.94,A1V,Phe
41000,,8.3894,18.3322,5.94,A9V,Cnc
34724,,7.207173,-36.544381,5.94,B4V,Pup
83847,,17.194077,-48.873399,5.94,M1/M2III,Ara
19328,,4.150436,13.398281,5.94,B9.5V,Tau
107031,,21.748134,62.460567,5.94,O9II,Cep
20567,,4.418153,-61.238193,5.94,K4/K5III,Ret
45529,,9.307199,35.36408,5.94,A8V,Lyn
8408,,1.810808,37.95287,5.94,K0III,And
21194,,4.558511,72.528605,5.94,A8m,Cam
108503,,22.051044,-76.118427,5.94,F3III,Oct
55981,,11.508651,43.173242,5.94,F4V,UMa
111572,,22.671779,53.845927,5.94,B8V,Lac
86001,,17.626724,-15.571038,5.94,F0IV,Ser
32851,,6.861785,-36.23027,5.94,A3V,Pup
88419,,18.106585,-36.019788,5.94,G3V,Sgr
15630,,3.364577,49.070905,5.94,F6V,Per
10211,,2.193287,-1.825429,5.94,G9III:,Cet
41460,,8.477039,14.210822,5.94,A5V,Cnc
100797,,20.498307,-18.583178,5.94,A1V,Cap
113326,,23.025475,-4.711461,5.94,K0,Aqr
2781,,0.592454,-0.50561,5.94,F5IV,Cet
31596,,6.6282,61.481233,5.94,G8IV-V,Lyn
1094,,0.228401,-26.022345,5.94,K5III,Scl
2371,,0.505534,59.977554,5.94,B9IIIn,Cas
3513,,0.749187,-42.676558,5.94,A7V,Phe
85123,,17.446153,34.695802,5.94,A0V,Her
70161,,14.400243,8.243969,5.94,A3V,Boo
5649,,1.212616,-37.856479,5.95,A9IV: (+F/G),Scl
116898,,23.776869,66.782244,5.95,B2IV,Cep
7433,,1.598542,17.433841,5.95,F0IV,Psc
117133,,23.827608,28.842389,5.95,A2m,Peg
116348,,23.652823,75.292882,5.95,A3V,Cep
117724,,23.955508,-62.956584,5.95,A2p,Tuc
4893,,1.048407,41.345157,5.95,A5m,And
12788,,2.747133,67.82463,5.95,A5III,Cas
17804,,3.818922,43.963095,5.95,A9IV,Per
110698,,22.496114,-27.107284,5.95,F0V,PsA
116002,,23.580378,-15.246005,5.95,K4III,Aqr
16623,,3.574062,24.464393,5.95,A3V,Tau
83968,,17.216266,-32.438332,5.95,B1Ib,Sco
19946,,4.288673,-6.472177,5.95,G8III:,Eri
41205,,8.431002,-64.600618,5.95,G8/K0III,Vol
40578,,8.306651,-12.632173,5.95,K0V,Pup
100175,,20.379249,41.026012,5.95,M0III,Cyg
37371,,7.693099,3.624779,5.95,A0V,CMi
36393,,7.508587,-54.399365,5.95,M1III,Car
36243,,7.480876,-31.848401,5.95,B3V+...,Pup
90326,,18.488891,-80.232708,5.95,K2III,Oct
35034,,7.262011,-10.583605,5.95,K0,Mon
34960,,7.249209,-41.426394,5.95,B4III/IV,Pup
67794,,13.927493,-82.66619,5.95,K2/K3III:p,Cha
33642,,7.006599,-8.406821,5.95,B9III,Mon
103213,,20.978289,-14.483128,5.95,A9V,Aqr
31518,,6.612944,-13.321036,5.95,K4/K5III,CMa
87603,,17.951199,0.066665,5.95,A3V,Oph
28014,,5.937296,-22.839975,5.95,K0/K1III,Lep
76480,,15.665726,-59.908338,5.95,F6V,Nor
27644,,5.868814,-9.0419,5.95,A2Vn,Ori
64021,,13.162578,-10.329327,5.95,K5III,Vir
42028,,8.591307,-26.843487,5.95,A1V+...,Pyx
98150,,20.004425,-37.701719,5.95,G8/K0III,Sgr
43774,,8.942813,-16.708748,5.95,K3III,Hya
52881,,10.851502,-3.092667,5.95,K2,Sex
53179,,10.908222,-61.826622,5.95,K4III,Car
53893,,11.060164,-0.000833,5.95,K3III,Leo
56304,,11.57847,16.796915,5.95,B4V,Leo
93567,,19.115445,-48.299144,5.95,A0V,Tel
56800,,11.678468,-53.968607,5.95,M1III,Cen
50177,,10.275639,23.503095,5.95,G2IV,Leo
58285,,11.988205,33.167004,5.95,K1III,UMa
76641,,15.698527,-76.081959,5.95,B9V,Aps
48390,,9.897251,-51.146713,5.95,B2V,Vel
48055,,9.824471,-37.186765,5.95,K2III,Ant
58873,,12.106404,-65.709453,5.95,G8/K0III,Mus
59104,,12.161475,1.897889,5.95,K3III,Vir
46726,,9.548826,-13.516804,5.95,K4III,Hya
60409,,12.419935,-11.61059,5.95,A1V,Vir
62014,,12.749852,39.278916,5.95,G0V,CVn
44769,,9.147526,33.882217,5.95,F9V,Lyn
44764,,9.146483,26.629112,5.95,G5IV,Cnc
58746,,12.082564,-60.968252,5.95,M2III,Cru
27187,,5.776364,1.168193,5.95,G4V,Ori
52426,,10.751118,67.411384,5.95,C5II,UMa
82398,,16.895119,-43.050968,5.95,M3II/III,Sco
